customer_id,age,gender,city_tier,income_bracket,acquisition_channel,num_visits,avg_basket_size,discount_pct,category,brand_tier,flash_sale_response,flash_sale_frequency,nps_score,basket_trend,willingness_full_price,repurchase_intent,months_active,premium_loyal
TIRA01214,24,Female,Tier 1,₹12L-25L,In-Store,10,1989.0,50.6,Makeup,Masstige,1,3,5.5,1485.0,0,0,33,0
TIRA01215,18,Female,Tier 1,₹3L-6L,In-Store,7,4263.0,18.8,Skincare,Premium,0,5,7.7,3863.0,1,1,1,1
TIRA01216,18,Female,Tier 2,₹25L+,Word of Mouth,7,3220.0,17.4,Makeup,Masstige,0,3,8.0,2940.0,1,1,23,1
TIRA01217,18,Female,Tier 2,₹12L-25L,App,12,1879.0,33.0,Wellness,Premium,1,3,6.8,1569.0,0,0,15,0
TIRA01218,18,Female,Tier 1,₹12L-25L,Influencer,8,1870.0,55.1,Skincare,Premium,1,2,5.0,1355.0,0,0,28,0
TIRA01219,20,Female,Tier 3,₹3L-6L,Paid Ad,5,3081.0,23.7,Skincare,Luxury,0,3,8.0,2715.0,1,1,19,1
TIRA01220,40,Female,Tier 1,₹12L-25L,App,9,2540.0,20.6,Fragrance,Premium,0,0,6.5,2278.0,1,0,8,0
TIRA01221,29,Female,Tier 1,₹3L-6L,Influencer,8,4106.0,29.1,Makeup,Masstige,0,6,6.2,3507.0,0,0,11,0
TIRA01222,40,Female,Tier 1,₹6L-12L,In-Store,10,2856.0,23.0,Wellness,Luxury,0,3,6.1,2528.0,1,0,22,0
TIRA01223,33,Male,Tier 3,₹12L-25L,Paid Ad,8,3564.0,80.0,Skincare,Masstige,1,4,4.4,2138.0,0,0,10,0
TIRA01224,36,Non-binary,Tier 3,₹25L+,Word of Mouth,10,2182.0,39.7,Skincare,Luxury,1,3,6.1,1749.0,0,0,4,0
TIRA01225,22,Female,Tier 1,₹6L-12L,Paid Ad,5,3172.0,8.1,Wellness,Premium,0,3,8.0,3045.0,1,1,19,1
TIRA01226,34,Non-binary,Tier 3,₹25L+,App,9,4779.0,43.5,Skincare,Masstige,1,3,4.9,3739.0,0,0,24,0
TIRA01227,35,Female,Tier 3,₹25L+,Paid Ad,4,3022.0,64.2,Haircare,Luxury,1,3,5.0,2052.0,0,0,28,0
TIRA01228,25,Female,Tier 2,₹3L-6L,Word of Mouth,11,2536.0,41.2,Skincare,Premium,1,4,5.6,2014.0,0,0,22,0
TIRA01229,34,Female,Tier 3,₹6L-12L,Influencer,7,2163.0,45.6,Haircare,Luxury,1,4,6.6,1671.0,0,0,15,0
TIRA01230,34,Female,Tier 1,₹12L-25L,Influencer,9,3177.0,22.3,Skincare,Premium,0,4,7.4,2824.0,1,1,29,0
TIRA01231,25,Male,Tier 2,₹12L-25L,App,7,4891.0,40.0,Fragrance,Premium,1,3,5.4,3914.0,0,0,17,0
TIRA01232,21,Female,Tier 2,₹6L-12L,Paid Ad,5,1564.0,23.9,Wellness,Premium,0,5,7.5,1377.0,1,1,23,0
TIRA01233,20,Female,Tier 2,₹12L-25L,App,4,3140.0,13.0,Skincare,Premium,0,1,7.4,2936.0,1,1,32,1
TIRA01234,30,Female,Tier 1,₹12L-25L,In-Store,9,1143.0,31.3,Makeup,Luxury,1,2,7.5,965.0,0,1,35,0
TIRA01235,32,Female,Tier 2,₹12L-25L,Word of Mouth,10,2707.0,3.1,Haircare,Masstige,0,1,7.2,2665.0,1,1,16,0
TIRA01236,23,Female,Tier 3,₹12L-25L,Word of Mouth,6,3515.0,63.8,Wellness,Premium,1,3,6.0,2394.0,0,0,18,0
TIRA01237,30,Female,Tier 1,₹3L-6L,Word of Mouth,6,1304.0,29.2,Makeup,Masstige,0,0,7.7,1113.0,0,1,31,0
TIRA01238,34,Female,Tier 3,₹6L-12L,In-Store,10,2666.0,31.4,Wellness,Premium,1,3,6.8,2247.0,0,0,20,0
TIRA01239,34,Female,Tier 1,₹3L-6L,App,9,3549.0,53.5,Fragrance,Masstige,1,0,8.0,2599.0,0,1,27,0
TIRA01240,42,Female,Tier 1,₹25L+,In-Store,5,3357.0,30.7,Haircare,Premium,1,6,7.3,2842.0,0,1,3,0
TIRA01241,40,Female,Tier 1,₹25L+,App,7,3607.0,11.2,Makeup,Premium,0,1,9.3,3405.0,1,1,29,1
TIRA01242,21,Female,Tier 2,₹12L-25L,Paid Ad,12,2030.0,24.4,Makeup,Premium,0,4,9.5,1783.0,1,1,4,0
TIRA01243,43,Female,Tier 2,₹3L-6L,Influencer,14,3548.0,25.5,Haircare,Luxury,0,3,5.3,3096.0,0,0,14,0
TIRA01244,25,Female,Tier 1,₹12L-25L,In-Store,12,2480.0,18.6,Haircare,Masstige,0,4,8.4,2249.0,1,1,7,1
TIRA01245,38,Female,Tier 2,₹6L-12L,App,11,4057.0,13.0,Skincare,Premium,0,2,8.0,3794.0,1,1,33,1
TIRA01246,30,Female,Tier 1,₹6L-12L,In-Store,4,500.0,39.3,Makeup,Premium,1,7,6.7,402.0,0,0,5,0
TIRA01247,26,Male,Tier 1,₹6L-12L,Paid Ad,8,2852.0,61.1,Fragrance,Premium,1,4,4.9,1981.0,0,0,20,0
TIRA01248,18,Female,Tier 3,₹12L-25L,Influencer,10,3319.0,63.7,Makeup,Premium,1,1,4.6,2262.0,0,0,5,0
TIRA01249,28,Female,Tier 2,₹3L-6L,App,10,4819.0,60.1,Makeup,Masstige,1,2,4.5,3371.0,0,0,1,0
TIRA01250,18,Female,Tier 2,₹12L-25L,App,6,3304.0,7.7,Skincare,Premium,0,3,9.9,3178.0,1,1,10,1
TIRA01251,37,Non-binary,Tier 2,₹25L+,In-Store,7,3426.0,3.5,Skincare,Masstige,0,4,8.3,3365.0,1,1,3,1
TIRA01252,42,Male,Tier 3,₹12L-25L,App,13,3651.0,28.9,Skincare,Masstige,0,3,5.5,3123.0,0,0,10,0
TIRA01253,23,Female,Tier 1,₹3L-6L,Word of Mouth,10,4704.0,38.1,Makeup,Luxury,1,3,5.4,3807.0,0,0,6,0
TIRA01254,32,Female,Tier 1,₹25L+,Influencer,8,2742.0,58.8,Haircare,Luxury,1,3,3.6,1936.0,0,0,25,0
TIRA01255,24,Female,Tier 1,₹12L-25L,App,3,1516.0,11.2,Haircare,Premium,0,3,8.7,1431.0,1,1,6,1
TIRA01256,24,Male,Tier 2,₹6L-12L,Paid Ad,8,1287.0,21.5,Skincare,Masstige,0,1,7.2,1148.0,1,1,18,0
TIRA01257,36,Female,Tier 2,₹12L-25L,In-Store,10,3997.0,38.7,Skincare,Premium,1,1,7.0,3224.0,0,0,1,0
TIRA01258,29,Female,Tier 2,₹25L+,App,8,3468.0,10.6,Fragrance,Premium,0,2,7.6,3283.0,1,1,33,1
TIRA01259,43,Non-binary,Tier 1,₹6L-12L,Influencer,7,2892.0,17.4,Skincare,Premium,0,3,8.3,2641.0,1,1,16,1
TIRA01260,26,Female,Tier 1,₹12L-25L,App,10,2497.0,20.5,Wellness,Luxury,0,6,6.8,2241.0,1,0,13,0
TIRA01261,37,Female,Tier 2,₹6L-12L,In-Store,10,3417.0,19.2,Haircare,Premium,0,1,7.5,3088.0,1,1,12,1
TIRA01262,30,Female,Tier 3,₹3L-6L,Paid Ad,12,3452.0,80.0,Luxury Tools,Premium,1,1,5.1,2071.0,0,0,3,0
TIRA01263,36,Female,Tier 1,₹12L-25L,Word of Mouth,18,3776.0,16.3,Haircare,Masstige,0,3,6.2,3467.0,1,0,10,0
TIRA01264,26,Female,Tier 1,₹3L-6L,In-Store,5,1870.0,53.5,Wellness,Premium,1,0,5.1,1370.0,0,0,30,0
TIRA01265,29,Female,Tier 1,₹6L-12L,Influencer,4,1083.0,33.3,Haircare,Premium,1,5,6.4,902.0,0,0,14,0
TIRA01266,29,Male,Tier 1,₹6L-12L,App,8,2104.0,11.9,Skincare,Premium,0,4,7.8,1978.0,1,1,30,1
TIRA01267,23,Male,Tier 1,₹6L-12L,Influencer,6,1579.0,14.9,Fragrance,Premium,0,2,8.8,1461.0,1,1,7,1
TIRA01268,35,Female,Tier 1,₹6L-12L,App,12,1516.0,11.4,Skincare,Masstige,0,0,7.7,1430.0,1,1,13,1
TIRA01269,35,Female,Tier 2,₹12L-25L,Influencer,10,5084.0,5.1,Makeup,Luxury,0,1,7.7,4954.0,1,1,23,1
TIRA01270,34,Female,Tier 1,₹6L-12L,App,7,500.0,29.5,Makeup,Luxury,0,5,7.1,426.0,0,1,3,1
TIRA01271,42,Female,Tier 1,₹6L-12L,Word of Mouth,11,3764.0,27.5,Fragrance,Premium,0,1,6.7,3246.0,0,0,13,0
TIRA01272,41,Male,Tier 1,₹25L+,Paid Ad,8,4288.0,55.1,Haircare,Masstige,1,4,5.8,3108.0,0,0,31,0
TIRA01273,27,Female,Tier 3,₹25L+,In-Store,5,4385.0,10.0,Fragrance,Masstige,0,2,9.1,4165.0,1,1,18,1
TIRA01274,32,Female,Tier 1,₹6L-12L,Paid Ad,9,3533.0,21.6,Skincare,Masstige,0,2,6.9,3151.0,1,0,33,0
TIRA01275,25,Female,Tier 1,₹6L-12L,App,6,4784.0,24.7,Wellness,Premium,0,3,7.3,4193.0,1,1,5,1
TIRA01276,30,Female,Tier 1,₹3L-6L,Influencer,10,5340.0,40.2,Fragrance,Masstige,1,3,5.7,4268.0,0,0,35,0
TIRA01277,25,Female,Tier 2,₹3L-6L,App,8,2837.0,55.8,Makeup,Luxury,1,2,7.0,2046.0,0,1,31,1
TIRA01278,42,Female,Tier 3,₹6L-12L,App,11,3737.0,59.3,Skincare,Premium,1,2,4.7,2629.0,0,0,14,0
TIRA01279,32,Male,Tier 1,₹25L+,Influencer,8,4731.0,44.7,Skincare,Premium,1,3,6.1,3674.0,0,0,20,0
TIRA01280,28,Female,Tier 1,₹12L-25L,In-Store,8,2166.0,13.0,Skincare,Luxury,0,3,8.5,2024.0,1,1,5,1
TIRA01281,39,Male,Tier 1,₹6L-12L,In-Store,11,2906.0,56.2,Makeup,Premium,1,5,4.9,2090.0,0,0,6,0
TIRA01282,18,Female,Tier 2,₹25L+,In-Store,9,2449.0,62.7,Skincare,Premium,1,4,6.4,1681.0,0,0,14,0
TIRA01283,18,Male,Tier 3,₹6L-12L,App,12,3753.0,32.2,Makeup,Luxury,1,2,4.7,3149.0,0,0,12,0
TIRA01284,36,Female,Tier 1,₹6L-12L,App,7,922.0,25.7,Haircare,Premium,0,4,5.9,804.0,0,0,21,0
TIRA01285,30,Female,Tier 1,₹6L-12L,Influencer,7,4924.0,51.3,Makeup,Premium,1,0,5.9,3661.0,0,0,32,0
TIRA01286,32,Male,Tier 2,₹6L-12L,Influencer,4,3841.0,34.0,Fragrance,Premium,1,3,9.1,3188.0,0,1,2,0
TIRA01287,19,Female,Tier 2,₹25L+,App,14,3908.0,33.6,Skincare,Premium,1,3,6.8,3252.0,0,0,30,0
TIRA01288,29,Female,Tier 1,₹6L-12L,In-Store,8,500.0,16.7,Makeup,Luxury,0,1,7.5,458.0,1,1,10,1
TIRA01289,46,Female,Tier 1,₹12L-25L,Influencer,8,1952.0,82.4,Luxury Tools,Premium,1,3,5.9,1148.0,0,0,23,0
TIRA01290,36,Female,Tier 1,₹6L-12L,Influencer,1,4989.0,26.8,Makeup,Masstige,0,0,5.8,4320.0,0,0,33,0
TIRA01291,31,Female,Tier 2,₹25L+,Paid Ad,14,2987.0,46.4,Makeup,Luxury,1,1,3.1,2294.0,0,0,26,0
TIRA01292,26,Female,Tier 2,₹12L-25L,In-Store,10,1131.0,16.1,Luxury Tools,Premium,0,8,9.1,1040.0,1,1,2,1
TIRA01293,26,Male,Tier 2,₹6L-12L,In-Store,7,3466.0,48.3,Makeup,Luxury,1,3,6.7,2630.0,0,0,21,0
TIRA01294,18,Female,Tier 2,₹3L-6L,Influencer,8,4015.0,69.4,Fragrance,Masstige,1,1,4.8,2621.0,0,0,6,0
TIRA01295,32,Female,Tier 1,₹25L+,In-Store,5,3838.0,55.1,Luxury Tools,Premium,1,5,5.9,2781.0,0,0,9,0
TIRA01296,36,Female,Tier 1,₹12L-25L,App,3,3020.0,41.2,Skincare,Luxury,1,0,7.4,2397.0,0,1,21,1
TIRA01297,18,Male,Tier 1,₹6L-12L,App,15,4563.0,26.8,Fragrance,Premium,0,4,6.8,3950.0,0,0,21,0
TIRA01298,24,Female,Tier 3,₹25L+,Paid Ad,6,2358.0,80.0,Haircare,Masstige,1,2,4.9,1415.0,0,0,34,0
TIRA01299,20,Female,Tier 2,₹3L-6L,App,11,3848.0,41.7,Wellness,Premium,1,9,8.4,3047.0,0,1,10,1
TIRA01300,22,Female,Tier 1,₹6L-12L,Influencer,12,3362.0,8.9,Makeup,Masstige,0,3,6.4,3213.0,1,0,33,1
TIRA01301,30,Female,Tier 1,₹12L-25L,Influencer,11,3040.0,53.5,Fragrance,Premium,1,5,6.4,2227.0,0,0,16,0
TIRA01302,18,Male,Tier 2,₹6L-12L,In-Store,9,2745.0,21.7,Skincare,Masstige,0,1,5.9,2447.0,1,0,10,0
TIRA01303,34,Female,Tier 2,₹6L-12L,Paid Ad,8,2788.0,30.1,Makeup,Masstige,1,3,8.4,2369.0,0,1,22,0
TIRA01304,36,Male,Tier 2,₹6L-12L,Influencer,7,3239.0,3.0,Haircare,Masstige,0,2,8.2,3190.0,1,1,22,1
TIRA01305,27,Female,Tier 1,₹3L-6L,App,7,2849.0,43.8,Wellness,Premium,1,5,5.6,2224.0,0,0,32,0
TIRA01306,18,Female,Tier 3,₹3L-6L,Paid Ad,8,4080.0,46.2,Skincare,Premium,1,3,4.7,3137.0,0,0,34,0
TIRA01307,22,Female,Tier 2,₹6L-12L,In-Store,3,2557.0,26.2,Skincare,Masstige,0,3,6.6,2222.0,0,0,24,0
TIRA01308,39,Female,Tier 2,₹25L+,In-Store,11,5082.0,11.9,Wellness,Premium,0,4,7.7,4780.0,1,1,23,1
TIRA01309,18,Female,Tier 2,₹12L-25L,Influencer,7,2503.0,37.9,Makeup,Premium,1,3,7.6,2029.0,0,1,11,0
TIRA01310,27,Female,Tier 3,₹6L-12L,Influencer,6,4304.0,16.9,Skincare,Luxury,0,0,6.2,3941.0,1,0,8,1
TIRA01311,20,Female,Tier 3,₹6L-12L,In-Store,6,4356.0,38.8,Makeup,Luxury,1,3,5.6,3511.0,0,0,21,0
TIRA01312,36,Female,Tier 2,₹12L-25L,Word of Mouth,5,3399.0,26.3,Luxury Tools,Luxury,0,2,6.5,2953.0,0,0,25,0
TIRA01313,24,Female,Tier 1,₹3L-6L,Influencer,7,3292.0,47.4,Wellness,Luxury,1,2,5.3,2512.0,0,0,13,0
TIRA01314,33,Female,Tier 1,₹6L-12L,Influencer,4,2325.0,23.9,Skincare,Premium,0,4,6.5,2048.0,1,0,18,0
TIRA01315,34,Female,Tier 2,₹12L-25L,App,7,2580.0,26.3,Fragrance,Masstige,0,1,6.0,2240.0,0,0,21,0
TIRA01316,44,Female,Tier 2,₹6L-12L,App,8,3464.0,27.9,Makeup,Luxury,0,3,7.3,2981.0,0,1,18,1
TIRA01317,28,Female,Tier 1,₹12L-25L,In-Store,7,3146.0,34.3,Makeup,Luxury,1,4,6.1,2607.0,0,0,2,0
TIRA01318,33,Female,Tier 1,₹25L+,Influencer,4,4620.0,42.1,Haircare,Masstige,1,4,6.3,3647.0,0,0,18,0
TIRA01319,18,Female,Tier 3,₹12L-25L,In-Store,12,2654.0,41.4,Skincare,Masstige,1,2,6.7,2106.0,0,0,8,0
TIRA01320,39,Female,Tier 3,₹6L-12L,Paid Ad,8,2727.0,75.0,Makeup,Premium,1,2,3.6,1704.0,0,0,4,0
TIRA01321,23,Female,Tier 3,₹3L-6L,App,9,1202.0,44.1,Skincare,Masstige,1,3,6.8,937.0,0,0,17,0
TIRA01322,25,Female,Tier 1,₹6L-12L,Influencer,9,3972.0,14.8,Skincare,Luxury,0,3,7.6,3679.0,1,1,28,1
TIRA01323,29,Female,Tier 2,₹12L-25L,Paid Ad,8,3864.0,62.4,Makeup,Masstige,1,1,5.7,2658.0,0,0,28,0
TIRA01324,18,Female,Tier 2,₹25L+,Paid Ad,13,4372.0,40.1,Wellness,Masstige,1,1,6.3,3495.0,0,0,13,0
TIRA01325,31,Female,Tier 1,₹25L+,Paid Ad,12,4440.0,30.9,Makeup,Masstige,1,4,6.5,3754.0,0,0,20,0
TIRA01326,37,Male,Tier 1,₹6L-12L,Paid Ad,7,4147.0,30.0,Haircare,Premium,0,1,6.9,3525.0,0,0,7,0
TIRA01327,32,Female,Tier 3,₹12L-25L,App,8,4197.0,28.0,Skincare,Premium,0,3,7.0,3611.0,0,0,10,0
TIRA01328,18,Male,Tier 1,₹12L-25L,Influencer,9,3932.0,7.3,Fragrance,Premium,0,0,6.5,3789.0,1,0,16,0
TIRA01329,29,Female,Tier 2,₹12L-25L,Word of Mouth,8,4117.0,57.2,Makeup,Masstige,1,3,7.3,2939.0,0,1,14,0
TIRA01330,35,Female,Tier 2,₹12L-25L,Influencer,11,990.0,57.8,Wellness,Luxury,1,2,5.0,703.0,0,0,23,0
TIRA01331,18,Female,Tier 2,₹3L-6L,App,8,1880.0,13.5,Skincare,Premium,0,4,7.5,1754.0,1,1,27,1
TIRA01332,21,Female,Tier 1,₹3L-6L,Word of Mouth,5,1684.0,67.9,Makeup,Masstige,1,6,6.5,1113.0,0,0,20,0
TIRA01333,37,Male,Tier 2,₹25L+,App,10,4724.0,39.5,Skincare,Masstige,1,3,6.1,3792.0,0,0,2,0
TIRA01334,32,Female,Tier 1,₹6L-12L,In-Store,3,2260.0,11.8,Skincare,Premium,0,5,7.8,2128.0,1,1,29,1
TIRA01335,33,Non-binary,Tier 2,₹6L-12L,App,8,2453.0,25.3,Makeup,Premium,0,1,4.8,2142.0,0,0,16,0
TIRA01336,44,Female,Tier 1,₹6L-12L,In-Store,5,3208.0,21.0,Fragrance,Premium,0,4,5.2,2871.0,1,0,30,0
TIRA01337,33,Male,Tier 2,₹6L-12L,In-Store,1,1708.0,25.8,Skincare,Masstige,0,3,6.9,1487.0,0,0,10,0
TIRA01338,35,Male,Tier 2,₹25L+,In-Store,9,3657.0,19.5,Haircare,Luxury,0,3,7.4,3299.0,1,1,22,1
TIRA01339,51,Female,Tier 1,₹3L-6L,Word of Mouth,7,644.0,18.4,Haircare,Premium,0,2,8.4,584.0,1,1,9,1
TIRA01340,28,Female,Tier 1,₹3L-6L,In-Store,8,1787.0,33.5,Makeup,Masstige,1,3,7.5,1488.0,0,1,20,0
TIRA01341,23,Female,Tier 2,₹12L-25L,In-Store,3,3439.0,35.5,Haircare,Premium,1,1,5.0,2828.0,0,0,30,0
TIRA01342,33,Female,Tier 1,₹12L-25L,Paid Ad,8,1710.0,19.8,Makeup,Premium,0,5,8.5,1540.0,1,1,20,1
TIRA01343,33,Male,Tier 1,₹3L-6L,Paid Ad,7,4759.0,80.0,Luxury Tools,Luxury,1,5,3.6,2855.0,0,0,35,0
TIRA01344,25,Female,Tier 1,₹3L-6L,App,9,3256.0,41.7,Haircare,Premium,1,4,7.2,2576.0,0,1,14,0
TIRA01345,21,Female,Tier 3,₹6L-12L,App,6,4558.0,77.8,Fragrance,Masstige,1,2,4.4,2786.0,0,0,5,0
TIRA01346,48,Female,Tier 2,₹6L-12L,Influencer,11,3629.0,11.7,Makeup,Luxury,0,1,10.0,3417.0,1,1,17,1
TIRA01347,32,Female,Tier 1,₹3L-6L,Paid Ad,6,3186.0,17.5,Fragrance,Premium,0,5,6.7,2906.0,1,0,30,0
TIRA01348,24,Non-binary,Tier 3,₹6L-12L,Influencer,9,2004.0,32.3,Wellness,Premium,1,0,6.6,1680.0,0,0,19,0
TIRA01349,37,Female,Tier 1,₹12L-25L,App,9,4315.0,48.2,Skincare,Masstige,1,0,6.2,3274.0,0,0,22,0
TIRA01350,29,Male,Tier 1,₹25L+,Influencer,7,3730.0,31.7,Makeup,Premium,1,3,6.5,3138.0,0,0,29,0
TIRA01351,27,Male,Tier 1,₹25L+,Influencer,16,5702.0,52.2,Fragrance,Luxury,1,1,4.9,4212.0,0,0,10,0
TIRA01352,34,Female,Tier 1,₹6L-12L,Influencer,13,4194.0,3.9,Makeup,Luxury,0,3,10.0,4112.0,1,1,27,1
TIRA01353,19,Female,Tier 1,₹6L-12L,Paid Ad,6,2723.0,30.3,Makeup,Luxury,1,2,6.2,2310.0,0,0,34,0
TIRA01354,32,Female,Tier 2,₹25L+,Paid Ad,14,3547.0,85.1,Haircare,Luxury,1,2,4.0,2039.0,0,0,7,0
TIRA01355,45,Female,Tier 1,₹12L-25L,Influencer,8,3707.0,9.1,Fragrance,Premium,0,7,7.5,3537.0,1,1,7,1
TIRA01356,33,Female,Tier 2,₹12L-25L,Influencer,6,4596.0,26.9,Skincare,Premium,0,5,7.1,3978.0,0,1,35,0
TIRA01357,26,Male,Tier 1,₹6L-12L,Influencer,9,4786.0,22.6,Makeup,Masstige,0,1,6.4,4246.0,1,0,35,0
TIRA01358,25,Female,Tier 1,₹6L-12L,In-Store,9,3006.0,23.4,Makeup,Luxury,0,0,8.0,2655.0,1,1,34,1
TIRA01359,26,Male,Tier 1,₹12L-25L,In-Store,13,1741.0,5.6,Skincare,Premium,0,1,7.9,1693.0,1,1,31,1
TIRA01360,27,Male,Tier 2,₹12L-25L,Influencer,8,975.0,60.6,Skincare,Premium,1,0,5.6,680.0,0,0,10,0
TIRA01361,26,Male,Tier 2,₹3L-6L,Influencer,11,1833.0,23.7,Haircare,Premium,0,4,7.6,1616.0,1,1,20,0
TIRA01362,37,Female,Tier 1,₹25L+,In-Store,7,2490.0,9.3,Fragrance,Masstige,0,5,6.8,2374.0,1,0,35,0
TIRA01363,18,Female,Tier 1,₹12L-25L,App,7,5005.0,13.2,Wellness,Luxury,0,3,6.9,4676.0,1,0,25,1
TIRA01364,36,Female,Tier 1,₹12L-25L,Influencer,5,5023.0,11.3,Wellness,Luxury,0,2,7.5,4740.0,1,1,19,1
TIRA01365,26,Female,Tier 2,₹6L-12L,Influencer,5,4352.0,10.1,Wellness,Premium,0,2,8.5,4132.0,1,1,22,1
TIRA01366,33,Female,Tier 1,₹12L-25L,In-Store,9,4676.0,25.2,Skincare,Masstige,0,1,6.7,4088.0,0,0,8,0
TIRA01367,20,Female,Tier 2,₹12L-25L,In-Store,6,2351.0,45.6,Makeup,Luxury,1,3,5.9,1815.0,0,0,13,0
TIRA01368,40,Female,Tier 1,₹3L-6L,App,10,1382.0,55.3,Skincare,Premium,1,3,3.7,1000.0,0,0,26,0
TIRA01369,39,Female,Tier 1,₹12L-25L,Word of Mouth,8,1992.0,17.7,Haircare,Premium,0,2,6.6,1816.0,1,0,34,0
TIRA01370,37,Female,Tier 2,₹12L-25L,Paid Ad,8,758.0,26.9,Wellness,Luxury,0,3,5.3,656.0,0,0,2,0
TIRA01371,18,Female,Tier 1,₹12L-25L,Influencer,13,1863.0,20.6,Skincare,Premium,0,1,5.8,1672.0,1,0,15,0
TIRA01372,36,Female,Tier 1,₹6L-12L,In-Store,9,2593.0,20.5,Makeup,Premium,0,2,7.5,2327.0,1,1,25,0
TIRA01373,33,Male,Tier 3,₹25L+,Influencer,7,3400.0,11.2,Makeup,Premium,0,4,10.0,3209.0,1,1,17,1
TIRA01374,18,Female,Tier 1,₹6L-12L,In-Store,10,3363.0,15.6,Skincare,Premium,0,2,7.6,3101.0,1,1,30,1
TIRA01375,29,Male,Tier 1,₹3L-6L,Word of Mouth,10,2372.0,33.7,Fragrance,Masstige,1,3,7.0,1972.0,0,0,23,0
TIRA01376,32,Male,Tier 1,₹3L-6L,App,7,3883.0,34.6,Makeup,Masstige,1,1,5.9,3211.0,0,0,13,0
TIRA01377,34,Female,Tier 1,₹6L-12L,App,9,2395.0,51.2,Makeup,Premium,1,3,4.9,1782.0,0,0,27,0
TIRA01378,31,Female,Tier 2,₹6L-12L,Influencer,3,3212.0,45.8,Wellness,Masstige,1,2,8.2,2477.0,0,1,12,0
TIRA01379,32,Female,Tier 1,₹6L-12L,App,9,1868.0,43.0,Skincare,Luxury,1,3,5.5,1466.0,0,0,15,0
TIRA01380,41,Female,Tier 3,₹12L-25L,Influencer,5,4506.0,54.5,Makeup,Premium,1,3,3.8,3278.0,0,0,10,0
TIRA01381,39,Female,Tier 2,₹6L-12L,Paid Ad,12,3225.0,29.6,Haircare,Premium,0,2,7.1,2748.0,0,1,35,0
TIRA01382,18,Female,Tier 3,₹25L+,App,8,4015.0,80.0,Makeup,Masstige,1,3,4.4,2409.0,0,0,15,0
TIRA01383,27,Male,Tier 2,₹6L-12L,In-Store,3,1741.0,44.8,Makeup,Premium,1,3,6.8,1351.0,0,0,34,0
TIRA01384,28,Male,Tier 3,₹12L-25L,Influencer,2,3409.0,16.8,Makeup,Premium,0,1,8.9,3123.0,1,1,21,1
TIRA01385,18,Male,Tier 2,₹25L+,Paid Ad,9,3887.0,18.4,Skincare,Luxury,0,4,7.6,3530.0,1,1,5,1
TIRA01386,30,Female,Tier 1,₹12L-25L,In-Store,12,747.0,45.4,Skincare,Masstige,1,7,6.4,578.0,0,0,27,0
TIRA01387,39,Female,Tier 1,₹12L-25L,App,8,4602.0,8.0,Fragrance,Premium,0,3,8.3,4417.0,1,1,7,1
TIRA01388,21,Non-binary,Tier 2,₹12L-25L,Influencer,11,1701.0,27.7,Skincare,Luxury,0,3,9.6,1465.0,0,1,32,1
TIRA01389,32,Female,Tier 1,₹3L-6L,In-Store,7,3453.0,42.0,Wellness,Premium,1,5,8.6,2728.0,0,1,34,0
TIRA01390,22,Female,Tier 2,₹3L-6L,Paid Ad,10,5345.0,80.0,Skincare,Luxury,1,3,4.5,3207.0,0,0,20,0
TIRA01391,24,Female,Tier 1,₹6L-12L,Influencer,8,4346.0,64.0,Fragrance,Luxury,1,3,6.4,2955.0,0,0,14,0
TIRA01392,41,Female,Tier 2,₹3L-6L,App,9,1412.0,30.2,Luxury Tools,Premium,1,1,8.6,1199.0,0,1,17,0
TIRA01393,25,Female,Tier 1,₹6L-12L,Paid Ad,6,2986.0,2.6,Skincare,Premium,0,3,8.6,2948.0,1,1,28,1
TIRA01394,33,Female,Tier 3,₹6L-12L,In-Store,10,4680.0,45.4,Makeup,Premium,1,4,6.1,3618.0,0,0,14,0
TIRA01395,18,Female,Tier 1,₹25L+,App,7,2220.0,1.6,Fragrance,Masstige,0,2,7.4,2202.0,1,1,2,1
TIRA01396,44,Female,Tier 1,₹25L+,Influencer,3,2768.0,3.6,Makeup,Masstige,0,2,8.0,2718.0,1,1,21,1
TIRA01397,34,Female,Tier 2,₹12L-25L,Word of Mouth,6,2735.0,17.2,Fragrance,Premium,0,3,6.2,2499.0,1,0,26,0
TIRA01398,28,Female,Tier 2,₹12L-25L,Influencer,9,3884.0,2.2,Skincare,Luxury,0,4,8.8,3842.0,1,1,6,1
TIRA01399,34,Female,Tier 2,₹6L-12L,App,15,1356.0,13.6,Luxury Tools,Premium,0,2,8.8,1264.0,1,1,13,1
TIRA01400,18,Male,Tier 3,₹3L-6L,Influencer,2,3951.0,75.9,Makeup,Premium,1,2,4.6,2451.0,0,0,17,0
TIRA01401,39,Female,Tier 1,₹12L-25L,App,7,2453.0,20.6,Skincare,Luxury,0,1,6.7,2200.0,1,0,22,0
TIRA01402,27,Female,Tier 2,₹12L-25L,In-Store,8,3186.0,26.6,Makeup,Premium,0,4,5.9,2762.0,0,0,18,0
TIRA01403,28,Male,Tier 1,₹6L-12L,In-Store,6,2930.0,11.6,Skincare,Masstige,0,4,8.0,2760.0,1,1,27,0
TIRA01404,26,Female,Tier 1,₹6L-12L,App,7,3920.0,50.1,Makeup,Masstige,1,4,6.0,2938.0,0,0,23,0
TIRA01405,25,Male,Tier 1,₹6L-12L,In-Store,14,3175.0,35.5,Skincare,Luxury,1,2,5.1,2612.0,0,0,25,0
